,title,content,field,date,addr,company
375,"코로나19 확산으로 인한 전국 고등학교 개학 연기, 메가스터디교육 “온라인 전 강좌 최대 14일 무료 수강” 시행!","코로나19 확산으로 인해 전국 초.중.고 개학이 1주일 연기된 가운데, 메가스터디교육은 고등학교 회원들에게 메가스터디 온라인 전 강좌를 최대 14일 동안 무료로 수강할 수 있는 혜택을 제공한다고 24일 밝혔다... 이번 메가스터디교육의 온라인 전 강좌 무료 수강 지원은 개학 연기라는 사상 초유의 사태로 인한 고등학교 수험생 및 학부모들의 불안을 해소하고..",사회>장애인,2020-02-24,http://www.sedaily.com/NewsView/1YZ1QT9G6K,서울경제
376,"‘인비저블맨’ 측 “내일(25일) 시사회 취소, 개봉은 26일 예정대로”",코로나19 확산으로 인해 영화 ..'인비저블맨'이 시사회 일정을 취소했다... 개봉은 예정대로 진행한다. .. ..24일 오전 ..'인비저블맨' 측은 ..코로나19의 전국적 확산으로 그 위험성이 높아짐에 따라 추가 피해를 미연에 방지하고자 오는 25일 예정됐던 언론 시사회를 취소하게 됐다고 밝혔다. .. ..이어 ..시사회 취소와 함께 논의를 거듭..,문화>영화,2020-02-24,,한국일보
377,"티몬, 전 직원 재택근무 실시… 직원 건강 관리 차원",[머니투데이 이재은 기자] 티몬 로고 ../ 사진제공=티몬타임커머스 티몬이 전 직원 재택근무를 실시한다. .. ..24일 티몬은 ..'코로나19'로 인한 상황이 심각 단계로 격상되고 대중적 우려가 커짐에 따라 직원들의 건강관리와 지역사회 전파 방지 차원에서 26일부터 28일까지 3일간 전 직원 재택근무를 실시한다고 밝혔다... 재택근무 기간은 상황에 따..,사회>사회일반,2020-02-24,http://news.moneytoday.co.kr/view/mtview.php?no=2020022418473848338&type=2,머니투데이
378,[속보] 文대통령 필요 시 추경 검토하라...'코로나19 추경' 첫 언급,文대통령 필요 시 추경 검토하라...'코로나19 추경' 첫 언급 김봉철 기자 nicebong,정치>청와대,2020-02-24,http://www.ajunews.com/view/20200224151902931,아주경제
379,[속보]文대통령 '코로나19' 추경 편성 검토해야,자세한 내용 이어집니다.  손선희 기자 sheeson,정치>청와대,2020-02-24,http:www.asiae.co.kr/article/2020022415184551176,아시아경제
380,"카카오, 내일부터 전 임직원 원격근무… 코로나19 감염 예방","25일 카카오는 다음날인 26일부터 모든 임직원이 원격근무를 시행한다고 밝혔다... .. .. .. ..카카오 관계자는 ..감염을 예방하고 지역사회에 코로나19가 확산되는 것을 방지하기 위한 것이라며 ..언제까지 할지는 아직 정해지지 않았고, 상황을 주의깊게 주시하며 유연하게 대처해 나가겠다고 했다... .. .. .. ..그러면서 ..카카오는..",IT_과학>모바일,2020-02-25,https://biz.chosun.com/site/data/html_dir/2020/02/25/2020022503581.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,조선일보
381,[속보] 코로나19 확진자 60명 추가…총 893명,[사진기사],지역>지역일반,2020-02-25,https://news.imaeil.com/Society/2020022510033299997,매일신문
382,카카오도 내일부터 원격근무…출근하려면 허가받고 나오세요,[머니투데이 이진욱 기자] .. .. 카카오 로고 ../ 사진제공=홈페이지 ..카카오가 ..'코로나19' 감염 확산 우려로 전 직원을 대상으로 원격 근무를 시행한다. .. ..카카오는 임직원 감염을 예방하고 지역사회에 코로나19가 확산하는 것을 막기 위해 내일(26일)부터 원격 근무를 시행한다고 25일 밝혔다. .. ..카카오의 원격근무는 재택근무와 비..,IT_과학>IT_과학일반,2020-02-25,http://news.moneytoday.co.kr/view/mtview.php?no=2020022517234437770&type=2,머니투데이
383,[우한 코로나 확진자 현황] 2020년 2월 24일자,[사진기사],지역>지역일반,2020-02-25,https://news.chosun.com/site/data/html_dir/2020/02/25/2020022500136.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,조선일보
384,카카오도 내일부터 원격근무…출근하려면 허가받고 나오세요,[머니투데이 이진욱 기자] .. .. 카카오 로고 ../ 사진제공=홈페이지 ..카카오가 ..'코로나19' 감염 확산 우려로 전 직원을 대상으로 원격 근무를 시행한다. .. ..카카오는 임직원 감염을 예방하고 지역사회에 코로나19가 확산하는 것을 막기 위해 내일(26일)부터 원격 근무를 시행한다고 25일 밝혔다. .. ..카카오의 원격근무는 재택근무와 비..,IT_과학>IT_과학일반,2020-02-25,http://news.moneytoday.co.kr/view/mtview.php?no=2020022517234437770&type=2,머니투데이
385,[우한 코로나 확진자 현황] 2020년 2월 24일자,[사진기사],지역>지역일반,2020-02-25,https://news.chosun.com/site/data/html_dir/2020/02/25/2020022500136.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,조선일보
386,"11번가, 희망 직원 재택근무 실시","11번가가 희망 직원을 대상으로 재택근무를 실시한다... .. .. .. ..11번가는 최근 코로나19 위기경보 단계가 ..‘심각’으로 상향되면서 오는 28일까지 희망 구성원을 대상으로 재택근무를 진행한다고 25일 밝혔다... .. .. .. ..특히 임신중인 구성원은 3월 첫째주까지 전원 재택근무를 실시한다... 어린이집 휴원, 개학 연기 등으로 가족..",사회>사회일반,2020-02-25,https://biz.chosun.com/site/data/html_dir/2020/02/25/2020022502765.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,조선일보
387,[속보] 검역법 개정안 본회의 통과...'코로나 3법' 곧 마무리,검역법 개정안 본회의 통과…'코로나 3법' 곧 마무리 ▶ 자세한 소식은 곧 이어집니다.,정치>정치일반,2020-02-26,https://www.ytn.co.kr/_ln/0101_202002261508435962,YTN
388,"올리브영, 봄 정기세일 잠정 연기…“코로나19 확산 예방”","CJ올리브영은 코로나19 확산 우려로 봄 정기세일을 잠정 연기한다고 26일 밝혔다. .. ..올리브영은 당초 봄 정기 세일을 3월초에 실시할 계획이었으나, 고객과 직원의 건강 및 안전을 최우선으로 고려한다는 전사 방침 하에 세일 잠정 연기를 결정했다. .. ..코로나19 감염병 위기 경보가 ..'경계'에서 ..'심각' 단계로 상향 조정된 데 따른 선제적..",사회>사회일반,2020-02-26,http://www.etnews.com/20200226000048,전자신문
389,"'아이콘 탈퇴' 비아이, 코로나19 확산에 마스크 10만 개 기부",그룹 아이콘 출신 비아이가 신종 코로나바이러스감염증(코로나19)의 확산에 따라 마스크를 기부한 사실이 알려져 눈길을 끈다... .. .. ..비아이 팬 계정은 지난 19일 트위터에 비아이가 해당 팬 계정을 통해 수만 개의 마스크를 기부했다고 알렸다. .. ..비아이는 팬 계정을 통해 ..제가 가장 많이 받았던 선물은 마스크였다... 저는 마스크를 받으..,문화>방송_연예,2020-02-26,https://www.ytn.co.kr/_sn/0117_202002261733200529,YTN
390,"[속보] 당국 최대 2주 코로나19 잠복기, 연장 조치할 근거 부족",[아시아경제 김흥순 기자]  김흥순 기자 sport,국제>국제일반,2020-02-26,http:www.asiae.co.kr/article/2020022614452375545,아시아경제
391,[우한 코로나 확진자 현황] 2020년 2월 25일자,[사진기사],지역>지역일반,2020-02-26,https://news.chosun.com/site/data/html_dir/2020/02/26/2020022600133.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,조선일보
392,[속보] 공주서 70대 노인 코로나19 확진,[속보] 공주서 70대 노인 코로나19 확진  박은주 기자 wn1247,사회>사회일반,2020-02-26,http://news.kmib.co.kr/article/view.asp?arcid=0014287897&code=61121211&cp=kd,국민일보
393,코로나 혐오 기사 관련 사진,도선인 수습기자 sunin.do,지역>경남,2020-02-26,,전남일보
394,[기자의 일상]마음 놓고 숨 쉴 공간,지난주 인적 드문 시골 산에 올랐습니다. 한 주 내내 마스크를 쓴 채 불편하게 지내다가 오래간만에 잣나무 숲길을 걸으며 마음껏 숨을 내쉬었습니다. 신종 코로나바이러스 감염증(코로나19) 사태가 빨리 해결돼 사람들이 어디서나 마음 놓고 숨을 내쉴 수 있게 됐으면 합니다. 권건호기자 wingh1,문화>방송_연예,2020-02-26,http://www.etnews.com/20200226000207,전자신문
395,"코스피, 또 2% 급락 출발…2,060대로 후퇴","코로나19 확산에 따른 우려가 부각되면서 코스피가 또다시 급락 출발했습니다... .. .. ..코스피 지수는 전장보다 39.54포인트 내린 2,064.07로 출발해 하락하고 있습니다... .. .. ..어제 1% 넘게 반등해 2,100선을 회복했던 코스피는 하루 만에 다시 하락세로 돌아서며 장중 2,060대로 뒷걸음질 치고 있습니다... .. .. ..",경제>증권_증시,2020-02-26,http://www.obsnews.co.kr/news/articleView.html?idxno=1203510,OBS
396,"잇츠어스 '아이몰', '재택근무·방역' 코로나19 비상 대응",[머니투데이 중기협력팀 이두리 기자] 모바일 액세서리 전문기업 ..'잇츠어스'가 코로나19의 확산을 막기 위해 비상 대응 체계를 구축했다고 26일 밝혔다. .. ..이에 따라 잇츠어스는 고객 관련 부서를 제외한 모든 직원이 재택근무에 들어갔다... 물류팀은 로테이션 근무에 돌입한다. .. ..본사와 물류센터에 대한 자체 방역도 실시했다... 제품 포장 ..,경제>경제일반,2020-02-26,http://news.moneytoday.co.kr/view/mtview.php?no=2020022617132979946&type=2,머니투데이
397,[스피드뉴스] 코로나19 확산 방지를 위해 독립된 공간에서 지내며 지켜야 할 것,코로나19 확산 방지를 위해 독립된 공간에서 지내며 지켜야 할 것 ㅈㄱㄱㄹ 수칙 버트너/ 박재상[pjs0219,사회>사회일반,2020-02-26,https://www.ytn.co.kr/_ln/0103_202002260529275693,YTN
398,[최명성의 바닥탈출] 코로나19 반사이익 가능성! 일지테크,[머니투데이 양태연 머니투데이방송 PD] .. .. .. .. ..<최명성의 바닥탈출> .. ..바닥권 종목 포착! 수익 극대화! .. ..바닥을 다지고 강하게 튀는 종목! .. .. ..▶ 화상연결 ..: 최명성 MTN W 전문가 .. .. .. ..* 코로나19 반사이익 가능성! 일지테크 .. ..- 자동차 부품 전문기업 .. ..- 제품 설계·금형..,경제>자동차,2020-02-27,http://news.moneytoday.co.kr/view/mtview.php?no=2020022709557033731&type=2,머니투데이
399,[속보] 한은 올해 2.3%->2.1% 성장 전망,<속보> 한은 올해 2.1% 성장 전망,경제>경제일반,2020-02-27,http://www.sedaily.com/NewsView/1YZ32SFFJ1,서울경제
400,"[속보] 당국 코로나19 특성 파악, 심층보다 신속 조사 필요",[아시아경제 김흥순 기자]  김흥순 기자 sport,사회>사건_사고,2020-02-27,http:www.asiae.co.kr/article/2020022714585801382,아시아경제
401,"[속보]이주열 코로나 타격, 금리조정보다 미시정책이 효과적이라 판단",[아시아경제 김은별 기자]  김은별 기자 silverstar,국제>국제일반,2020-02-27,http:www.asiae.co.kr/article/2020022711304806464,아시아경제
402,[우한 코로나 확진자 현황] 2020년 2월 26일자,[사진기사],지역>지역일반,2020-02-27,https://news.chosun.com/site/data/html_dir/2020/02/27/2020022700172.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,조선일보
403,[속보] 코로나19 돌연변이 확인 안돼…유전자 오류 가능성 거의 없다,코로나19 돌연변이 확인 안돼…유전자 오류 가능성 거의 없다,사회>사회일반,2020-02-27,https://news.imaeil.com/Society/2020022714191039200,매일신문
404,[속보] 코로나19 바이러스 유전자 분석 중간 결과 돌연변이로 인한 독성변화 없어,[사진기사],사회>미디어,2020-02-27,http://www.sedaily.com/NewsView/1YZ33X5SYH,서울경제
405,[우한 코로나 확진자 현황] 2020년 2월 27일자,[사진기사],지역>지역일반,2020-02-28,https://news.chosun.com/site/data/html_dir/2020/02/28/2020022800080.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,조선일보
406,[속보] 文-여야 대표 회동 시작… 코로나19 대응책 논의,[속보] 文-여야 대표 회동 시작… 코로나19 대응책 논의  박민지 기자 pmj,정치>국회_정당,2020-02-28,http://news.kmib.co.kr/article/view.asp?arcid=0014296253&code=61111511&cp=kd,국민일보
407,[속보] ‘펜데믹 우려?’ 코스피 3.3% 폭락…1990선 무너져,신종 코로나바이러스 감염증(코로나19) 팬데믹 우려가 확산하면서 코스피가 28일 3% 넘게 폭락해 1990선 아래로 떨어졌다... 이날 코스피는 67.88포인트(3.30%) 내린 1987.01로 마감했다... 2020.17로 출발한 뒤 낙폭을 키워 장중 1980.82까지 추락했다... .. .. .. ..코스닥지수는 전 거래일보다 27.44포인트(4.3..,경제>증권_증시,2020-02-28,http://news.kmib.co.kr/article/view.asp?arcid=0014296453&code=61141211&cp=kd,국민일보
408,[포토뉴스]코로나19 무서워 생필품만 팔려요,[사진기사],지역>지역일반,2020-02-28,https://news.imaeil.com/Economy/2020022815345458987,매일신문
409,코스피 급락…5개월여 만에 장중 2000선 붕괴,신종 코로나바이러스 감염증(코로나19) 확산으로 인해 코스피가 장중 2000선을 내줬다... .. .. .. ..28일 오전 11시 57분 현재 코스피는 전날(27일) 보다 56.06포인트(2.75%) 하락한 1998.29를 기록하고 있다... .. .. .. ..코스피가 장중 2000선 아래로 내려간 것은 지난해 9월 5일 이후 5개월여 만이다... ..,경제>증권_증시,2020-02-28,http://www.donga.com/news/article/all/20200228/99922734/1,동아일보
410,"코스피, 코로나19 공포에 장중 2000선 붕괴…작년 9월 이후 처음",코스피가 신종 코로나바이러스(코로나19) 확산 공포에 장중 2000선을 내줬다. ..28일 오전 11시 50분 현재 코스피는 전일 대비 54.03포인트(2.63%) 내린 2000.86을 기록 중이다. ..장중에는 1999.77까지 밀려났다... 지수가 장중 2000선 밑으로 떨어진 것은 작년 9월 5일 이후 약 반년만이다. ..같은 시각 코스닥은 17...,경제>증권_증시,2020-02-28,http://news.mk.co.kr/newsRead.php?no=208404&year=2020,매일경제
411,"[속보] 당국 코로나19 환자상태, 위중·심각 10명 포함 16명 중증",최대열 기자 dychoi,국제>국제일반,2020-02-28,http:www.asiae.co.kr/article/2020022814372384984,아시아경제
412,[우한 코로나 확진자 현황] 2020년 2월 27일자,[사진기사],지역>지역일반,2020-02-28,https://news.chosun.com/site/data/html_dir/2020/02/28/2020022800080.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,조선일보
